,State,countyFIPS,County Name,Date,Num of Cases,Num of Deaths,population,Num of Cases per day,Num of Death per day
475685,NC,37163,sampson county,2020-02-17,0.0,0.0,63531,0.0,0.0
475686,NC,37163,sampson county,2020-02-18,0.0,0.0,63531,0.0,0.0
475687,NC,37163,sampson county,2020-02-19,0.0,0.0,63531,0.0,0.0
475688,NC,37163,sampson county,2020-02-20,0.0,0.0,63531,0.0,0.0
475689,NC,37163,sampson county,2020-02-21,0.0,0.0,63531,0.0,0.0
475690,NC,37163,sampson county,2020-02-22,0.0,0.0,63531,0.0,0.0
475691,NC,37163,sampson county,2020-02-23,0.0,0.0,63531,0.0,0.0
475692,NC,37163,sampson county,2020-02-24,0.0,0.0,63531,0.0,0.0
475693,NC,37163,sampson county,2020-02-25,0.0,0.0,63531,0.0,0.0
475694,NC,37163,sampson county,2020-02-26,0.0,0.0,63531,0.0,0.0
475695,NC,37163,sampson county,2020-02-27,0.0,0.0,63531,0.0,0.0
475696,NC,37163,sampson county,2020-02-28,0.0,0.0,63531,0.0,0.0
475697,NC,37163,sampson county,2020-02-29,0.0,0.0,63531,0.0,0.0
475698,NC,37163,sampson county,2020-03-01,0.0,0.0,63531,0.0,0.0
475699,NC,37163,sampson county,2020-03-02,0.0,0.0,63531,0.0,0.0
475700,NC,37163,sampson county,2020-03-03,0.0,0.0,63531,0.0,0.0
475701,NC,37163,sampson county,2020-03-04,0.0,0.0,63531,0.0,0.0
475702,NC,37163,sampson county,2020-03-05,0.0,0.0,63531,0.0,0.0
475703,NC,37163,sampson county,2020-03-06,0.0,0.0,63531,0.0,0.0
475704,NC,37163,sampson county,2020-03-07,0.0,0.0,63531,0.0,0.0
475705,NC,37163,sampson county,2020-03-08,0.0,0.0,63531,0.0,0.0
475706,NC,37163,sampson county,2020-03-09,0.0,0.0,63531,0.0,0.0
475707,NC,37163,sampson county,2020-03-10,0.0,0.0,63531,0.0,0.0
475708,NC,37163,sampson county,2020-03-11,0.0,0.0,63531,0.0,0.0
475709,NC,37163,sampson county,2020-03-12,0.0,0.0,63531,0.0,0.0
475710,NC,37163,sampson county,2020-03-13,0.0,0.0,63531,0.0,0.0
475711,NC,37163,sampson county,2020-03-14,0.0,0.0,63531,0.0,0.0
475712,NC,37163,sampson county,2020-03-15,0.0,0.0,63531,0.0,0.0
475713,NC,37163,sampson county,2020-03-16,3.768031019057777e-24,0.0,63531,3.768031019057777e-24,0.0
475714,NC,37163,sampson county,2020-03-17,3.768031019057777e-24,0.0,63531,0.0,0.0
475715,NC,37163,sampson county,2020-03-18,3.768031019057777e-24,0.0,63531,0.0,0.0
475716,NC,37163,sampson county,2020-03-19,3.768031019057777e-24,0.0,63531,0.0,0.0
475717,NC,37163,sampson county,2020-03-20,3.768031019057777e-24,0.0,63531,0.0,0.0
475718,NC,37163,sampson county,2020-03-21,3.768031019057777e-24,0.0,63531,0.0,0.0
475719,NC,37163,sampson county,2020-03-22,3.768031019057777e-24,0.0,63531,0.0,0.0
475720,NC,37163,sampson county,2020-03-23,3.768031019057777e-24,0.0,63531,0.0,0.0
475721,NC,37163,sampson county,2020-03-24,3.768031019057777e-24,0.0,63531,0.0,0.0
475722,NC,37163,sampson county,2020-03-25,3.768031019057777e-24,0.0,63531,0.0,0.0
475723,NC,37163,sampson county,2020-03-26,3.768031019057777e-24,0.0,63531,0.0,0.0
475724,NC,37163,sampson county,2020-03-27,3.768031019057777e-24,0.0,63531,0.0,0.0
475725,NC,37163,sampson county,2020-03-28,3.768031019057777e-24,0.0,63531,0.0,0.0
475726,NC,37163,sampson county,2020-03-29,3.768031019057777e-24,0.0,63531,0.0,0.0
475727,NC,37163,sampson county,2020-03-30,3.768031019057777e-24,0.0,63531,0.0,0.0
475728,NC,37163,sampson county,2020-03-31,3.768031019057777e-24,0.0,63531,0.0,0.0
475729,NC,37163,sampson county,2020-04-01,3.768031019057777e-24,0.0,63531,0.0,0.0
475730,NC,37163,sampson county,2020-04-02,3.768031019057777e-24,0.0,63531,0.0,0.0
475731,NC,37163,sampson county,2020-04-03,3.768031019057777e-24,0.0,63531,0.0,0.0
475732,NC,37163,sampson county,2020-04-04,7.536062038115555e-24,0.0,63531,3.768031019057777e-24,0.0
475733,NC,37163,sampson county,2020-04-05,7.536062038115555e-24,0.0,63531,0.0,0.0
475734,NC,37163,sampson county,2020-04-06,1.1304093057173331e-23,0.0,63531,3.7680310190577766e-24,0.0
475735,NC,37163,sampson county,2020-04-07,1.507212407623111e-23,0.0,63531,3.768031019057778e-24,0.0
475736,NC,37163,sampson county,2020-04-08,1.8840155095288886e-23,0.0,63531,3.7680310190577766e-24,0.0
475737,NC,37163,sampson county,2020-04-09,3.014424815246222e-23,0.0,63531,1.1304093057173333e-23,0.0
475738,NC,37163,sampson county,2020-04-10,3.768031019057777e-23,0.0,63531,7.536062038115553e-24,0.0
475739,NC,37163,sampson county,2020-04-11,4.144834120963554e-23,0.0,63531,3.768031019057771e-24,0.0
475740,NC,37163,sampson county,2020-04-12,4.144834120963554e-23,0.0,63531,0.0,0.0
475741,NC,37163,sampson county,2020-04-13,4.898440324775111e-23,0.0,63531,7.536062038115565e-24,0.0
475742,NC,37163,sampson county,2020-04-14,4.898440324775111e-23,0.0,63531,0.0,0.0
475743,NC,37163,sampson county,2020-04-15,4.898440324775111e-23,0.0,63531,0.0,0.0
475744,NC,37163,sampson county,2020-04-16,6.028849630492444e-23,0.0,63531,1.130409305717333e-23,0.0
475745,NC,37163,sampson county,2020-04-17,6.782455834303998e-23,0.0,63531,7.536062038115541e-24,0.0
475746,NC,37163,sampson county,2020-04-18,7.159258936209775e-23,0.0,63531,3.7680310190577766e-24,0.0
475747,NC,37163,sampson county,2020-04-19,7.912865140021332e-23,0.0,63531,7.536062038115565e-24,0.0
475748,NC,37163,sampson county,2020-04-20,7.912865140021332e-23,0.0,63531,0.0,0.0
475749,NC,37163,sampson county,2020-04-21,7.912865140021332e-23,0.0,63531,0.0,0.0
475750,NC,37163,sampson county,2020-04-22,8.666471343832888e-23,0.0,63531,7.536062038115565e-24,0.0
475751,NC,37163,sampson county,2020-04-23,9.420077547644443e-23,0.0,63531,7.536062038115541e-24,0.0
475752,NC,37163,sampson county,2020-04-24,1.1680896159079105e-22,0.0,63531,2.2608186114346624e-23,0.0
475753,NC,37163,sampson county,2020-04-25,1.3564911668607996e-22,0.0,63531,1.8840155095288906e-23,0.0
475754,NC,37163,sampson county,2020-04-26,1.4695320974325329e-22,0.0,63531,1.130409305717333e-23,0.0
475755,NC,37163,sampson county,2020-04-27,1.4695320974325329e-22,0.0,63531,0.0,0.0
475756,NC,37163,sampson county,2020-04-28,1.6579336483854217e-22,0.0,63531,1.8840155095288883e-23,0.0
475757,NC,37163,sampson county,2020-04-29,1.9216958197194668e-22,0.0,63531,2.6376217133404507e-23,0.0
475758,NC,37163,sampson county,2020-04-30,2.3738595420063992e-22,0.0,63531,4.521637222869325e-23,0.0
475759,NC,37163,sampson county,2020-05-01,2.4492201623875543e-22,0.0,63531,7.536062038115506e-24,0.0
475760,NC,37163,sampson county,2020-05-02,3.1274657458179555e-22,0.0,63531,6.782455834304012e-23,0.0
475761,NC,37163,sampson county,2020-05-03,3.3158672967708434e-22,0.0,63531,1.884015509528879e-23,0.0
475762,NC,37163,sampson county,2020-05-04,3.3158672967708434e-22,0.0,63531,0.0,0.0
475763,NC,37163,sampson county,2020-05-05,3.54194915791431e-22,3.768031019057777e-24,63531,2.260818611434666e-23,3.768031019057777e-24
475764,NC,37163,sampson county,2020-05-06,4.069473500582399e-22,3.768031019057777e-24,63531,5.275243426680892e-23,0.0
475765,NC,37163,sampson county,2020-05-07,4.7477190840127985e-22,3.768031019057777e-24,63531,6.782455834303993e-23,0.0
475766,NC,37163,sampson county,2020-05-08,5.124522185918576e-22,3.768031019057777e-24,63531,3.7680310190577766e-23,0.0
475767,NC,37163,sampson county,2020-05-09,5.463644977633777e-22,3.768031019057777e-24,63531,3.391227917152013e-23,0.0
475768,NC,37163,sampson county,2020-05-10,5.878128389730131e-22,3.768031019057777e-24,63531,4.14483412096354e-23,0.0
475769,NC,37163,sampson county,2020-05-11,6.292611801826489e-22,3.768031019057777e-24,63531,4.144834120963578e-23,0.0
475770,NC,37163,sampson county,2020-05-12,6.405652732398221e-22,3.768031019057777e-24,63531,1.1304093057173189e-23,0.0
475771,NC,37163,sampson county,2020-05-13,6.631734593541687e-22,3.768031019057777e-24,63531,2.2608186114346565e-23,0.0
475772,NC,37163,sampson county,2020-05-14,7.649102968687288e-22,3.768031019057777e-24,63531,1.0173683751456011e-22,0.0
475773,NC,37163,sampson county,2020-05-15,8.251987931736532e-22,3.768031019057777e-24,63531,6.028849630492443e-23,0.0
475774,NC,37163,sampson county,2020-05-16,8.741831964214044e-22,3.768031019057777e-24,63531,4.898440324775114e-23,0.0
475775,NC,37163,sampson county,2020-05-17,9.193995686500977e-22,3.768031019057777e-24,63531,4.521637222869332e-23,0.0
475776,NC,37163,sampson county,2020-05-18,9.759200339359644e-22,3.768031019057777e-24,63531,5.65204652858667e-23,0.0
475777,NC,37163,sampson county,2020-05-19,9.985282200503111e-22,3.768031019057777e-24,63531,2.2608186114346753e-23,0.0
475778,NC,37163,sampson county,2020-05-20,1.0286724682027733e-21,3.768031019057777e-24,63531,3.014424815246221e-23,0.0
475779,NC,37163,sampson county,2020-05-21,1.1869297710031997e-21,3.768031019057777e-24,63531,1.5825730280042633e-22,0.0
475780,NC,37163,sampson county,2020-05-22,1.2999707015749332e-21,3.768031019057777e-24,63531,1.1304093057173358e-22,0.0
475781,NC,37163,sampson county,2020-05-23,1.3828673839942042e-21,3.768031019057777e-24,63531,8.289668241927099e-23,0.0
475782,NC,37163,sampson county,2020-05-24,1.4506919423372443e-21,3.768031019057777e-24,63531,6.782455834304007e-23,0.0
475783,NC,37163,sampson county,2020-05-25,1.5260525627183997e-21,3.768031019057777e-24,63531,7.536062038115534e-23,0.0
475784,NC,37163,sampson county,2020-05-26,1.5260525627183997e-21,3.768031019057777e-24,63531,0.0,0.0
475785,NC,37163,sampson county,2020-05-27,1.5260525627183997e-21,3.768031019057777e-24,63531,0.0,0.0
475786,NC,37163,sampson county,2020-05-28,1.5524287798518043e-21,3.768031019057777e-24,63531,2.637621713340467e-23,0.0
475787,NC,37163,sampson county,2020-05-29,1.6164853071757865e-21,1.507212407623111e-23,63531,6.405652732398215e-23,1.1304093057173333e-23
475788,NC,37163,sampson county,2020-05-30,1.7408303308046925e-21,1.507212407623111e-23,63531,1.2434502362890602e-22,0.0
475789,NC,37163,sampson county,2020-05-31,1.7408303308046925e-21,1.507212407623111e-23,63531,0.0,0.0
475790,NC,37163,sampson county,2020-06-01,1.8802474785098307e-21,1.507212407623111e-23,63531,1.3941714770513825e-22,0.0
475791,NC,37163,sampson county,2020-06-02,1.8802474785098307e-21,1.507212407623111e-23,63531,0.0,0.0
475792,NC,37163,sampson county,2020-06-03,1.9179277887004088e-21,1.507212407623111e-23,63531,3.768031019057805e-23,0.0
475793,NC,37163,sampson county,2020-06-04,2.00082447111968e-21,1.507212407623111e-23,63531,8.289668241927118e-23,0.0
475794,NC,37163,sampson county,2020-06-05,2.083721153538951e-21,1.507212407623111e-23,63531,8.289668241927118e-23,0.0
475795,NC,37163,sampson county,2020-06-06,2.1515457118819907e-21,1.507212407623111e-23,63531,6.782455834303951e-23,0.0
475796,NC,37163,sampson county,2020-06-07,2.249514518377493e-21,1.507212407623111e-23,63531,9.796880649550247e-23,0.0
475797,NC,37163,sampson county,2020-06-08,2.339947262834879e-21,1.507212407623111e-23,63531,9.043274445738589e-23,0.0
475798,NC,37163,sampson county,2020-06-09,2.358787417930168e-21,1.507212407623111e-23,63531,1.8840155095289024e-23,0.0
475799,NC,37163,sampson county,2020-06-10,2.3625554489492258e-21,1.507212407623111e-23,63531,3.7680310190577296e-24,0.0
475800,NC,37163,sampson county,2020-06-11,2.419075914235093e-21,1.507212407623111e-23,63531,5.652046528586707e-23,0.0
475801,NC,37163,sampson county,2020-06-12,2.645157775378559e-21,1.507212407623111e-23,63531,2.2608186114346603e-22,0.0
475802,NC,37163,sampson county,2020-06-13,2.7431265818740613e-21,1.507212407623111e-23,63531,9.796880649550247e-23,0.0
475803,NC,37163,sampson county,2020-06-14,2.8637035744839102e-21,1.507212407623111e-23,63531,1.2057699260984885e-22,0.0
475804,NC,37163,sampson county,2020-06-15,2.9352961638460086e-21,1.507212407623111e-23,63531,7.159258936209837e-23,0.0
475805,NC,37163,sampson county,2020-06-16,2.9503682879222387e-21,1.507212407623111e-23,63531,1.5072124076230166e-23,0.0
475806,NC,37163,sampson county,2020-06-17,2.980512536074701e-21,1.507212407623111e-23,63531,3.014424815246221e-23,0.0
475807,NC,37163,sampson county,2020-06-18,3.0219608772843356e-21,1.507212407623111e-23,63531,4.144834120963465e-23,0.0
475808,NC,37163,sampson county,2020-06-19,3.1463059009132433e-21,1.507212407623111e-23,63531,1.243450236289077e-22,0.0
475809,NC,37163,sampson county,2020-06-20,3.259346831484978e-21,1.8840155095288886e-23,63531,1.1304093057173452e-22,3.7680310190577766e-24
475810,NC,37163,sampson county,2020-06-21,3.3045632037136702e-21,1.8840155095288886e-23,63531,4.521637222869238e-23,0.0
475811,NC,37163,sampson county,2020-06-22,3.368619731037652e-21,1.8840155095288886e-23,63531,6.405652732398178e-23,0.0
475812,NC,37163,sampson county,2020-06-23,3.417604134285403e-21,1.8840155095288886e-23,63531,4.8984403247751237e-23,0.0
475813,NC,37163,sampson county,2020-06-24,3.5118049097618476e-21,1.8840155095288886e-23,63531,9.420077547644437e-23,0.0
475814,NC,37163,sampson county,2020-06-25,3.568325375047715e-21,1.8840155095288886e-23,63531,5.652046528586707e-23,0.0
475815,NC,37163,sampson county,2020-06-26,3.666294181543218e-21,1.8840155095288886e-23,63531,9.796880649550323e-23,0.0
475816,NC,37163,sampson county,2020-06-27,3.715278584790968e-21,2.2608186114346662e-23,63531,4.898440324775011e-23,3.7680310190577766e-24
475817,NC,37163,sampson county,2020-06-28,3.8358555774008176e-21,2.2608186114346662e-23,63531,1.205769926098496e-22,0.0
475818,NC,37163,sampson county,2020-06-29,3.881071949629512e-21,2.2608186114346662e-23,63531,4.521637222869426e-23,0.0
475819,NC,37163,sampson county,2020-06-30,3.918752259820087e-21,2.2608186114346662e-23,63531,3.768031019057504e-23,0.0
475820,NC,37163,sampson county,2020-07-01,3.9941128802012445e-21,2.2608186114346662e-23,63531,7.53606203811576e-23,0.0
475821,NC,37163,sampson county,2020-07-02,4.03556122141088e-21,2.2608186114346662e-23,63531,4.14483412096354e-23,0.0
475822,NC,37163,sampson county,2020-07-03,4.08454562465863e-21,2.2608186114346662e-23,63531,4.898440324775011e-23,0.0
475823,NC,37163,sampson county,2020-07-04,4.118457903830149e-21,2.2608186114346662e-23,63531,3.391227917151919e-23,0.0
475824,NC,37163,sampson county,2020-07-05,4.144834120963555e-21,2.2608186114346662e-23,63531,2.6376217133405988e-23,0.0
475825,NC,37163,sampson county,2020-07-06,4.190050493192248e-21,2.2608186114346662e-23,63531,4.5216372228692755e-23,0.0
475826,NC,37163,sampson county,2020-07-07,4.208890648287537e-21,2.6376217133404433e-23,63531,1.8840155095289024e-23,3.768031019057771e-24
475827,NC,37163,sampson county,2020-07-08,4.2503389894971716e-21,2.6376217133404433e-23,63531,4.144834120963465e-23,0.0
475828,NC,37163,sampson county,2020-07-09,4.329467640897388e-21,2.6376217133404433e-23,63531,7.912865140021646e-23,0.0
475829,NC,37163,sampson county,2020-07-10,4.4085962922976e-21,2.6376217133404433e-23,63531,7.912865140021194e-23,0.0
475830,NC,37163,sampson county,2020-07-11,4.465116757583465e-21,2.6376217133404433e-23,63531,5.652046528586481e-23,0.0
475831,NC,37163,sampson county,2020-07-12,4.483956912678753e-21,2.6376217133404433e-23,63531,1.8840155095288272e-23,0.0
475832,NC,37163,sampson county,2020-07-13,4.514101160831217e-21,2.6376217133404433e-23,63531,3.0144248152464093e-23,0.0
475833,NC,37163,sampson county,2020-07-14,4.585693750193314e-21,2.6376217133404433e-23,63531,7.159258936209649e-23,0.0
475834,NC,37163,sampson county,2020-07-15,4.62714209140295e-21,3.014424815246222e-23,63531,4.1448341209636154e-23,3.7680310190577854e-24
475835,NC,37163,sampson county,2020-07-16,4.747719084012799e-21,3.014424815246222e-23,63531,1.2057699260984885e-22,0.0
475836,NC,37163,sampson county,2020-07-17,4.8343837974511276e-21,3.014424815246222e-23,63531,8.666471343832891e-23,0.0
475837,NC,37163,sampson county,2020-07-18,4.86452804560359e-21,3.014424815246222e-23,63531,3.014424815246259e-23,0.0
475838,NC,37163,sampson county,2020-07-19,4.909744417832284e-21,3.014424815246222e-23,63531,4.5216372228693507e-23,0.0
475839,NC,37163,sampson county,2020-07-20,4.917280479870398e-21,3.014424815246222e-23,63531,7.536062038113954e-24,0.0
475840,NC,37163,sampson county,2020-07-21,5.003945193308729e-21,3.014424815246222e-23,63531,8.666471343833117e-23,0.0
475841,NC,37163,sampson county,2020-07-22,5.049161565537421e-21,3.014424815246222e-23,63531,4.5216372228692e-23,0.0
475842,NC,37163,sampson county,2020-07-23,5.090609906747056e-21,3.014424815246222e-23,63531,4.14483412096354e-23,0.0
475843,NC,37163,sampson county,2020-07-24,5.1395943099948086e-21,3.014424815246222e-23,63531,4.8984403247752365e-23,0.0
475844,NC,37163,sampson county,2020-07-25,5.1772746201853866e-21,3.768031019057777e-23,63531,3.768031019057805e-23,7.536062038115553e-24
475845,NC,37163,sampson county,2020-07-26,5.203650837318791e-21,3.768031019057777e-23,63531,2.6376217133404483e-23,0.0
475846,NC,37163,sampson county,2020-07-27,5.222490992414079e-21,3.768031019057777e-23,63531,1.8840155095288272e-23,0.0
475847,NC,37163,sampson county,2020-07-28,5.2526352405665404e-21,3.768031019057777e-23,63531,3.0144248152461084e-23,0.0
475848,NC,37163,sampson county,2020-07-29,5.2526352405665404e-21,3.768031019057777e-23,63531,0.0,0.0
475849,NC,37163,sampson county,2020-07-30,5.282779488719003e-21,4.144834120963554e-23,63531,3.014424815246259e-23,3.768031019057771e-24
475850,NC,37163,sampson county,2020-07-31,5.316691767890524e-21,4.5216372228693325e-23,63531,3.3912279171520694e-23,3.7680310190577825e-24
475851,NC,37163,sampson county,2020-08-01,5.339299954004871e-21,4.5216372228693325e-23,63531,2.260818611434713e-23,0.0
475852,NC,37163,sampson county,2020-08-02,5.3543720780811025e-21,4.5216372228693325e-23,63531,1.507212407623167e-23,0.0
475853,NC,37163,sampson county,2020-08-03,5.3769802641954474e-21,4.5216372228693325e-23,63531,2.2608186114344873e-23,0.0
475854,NC,37163,sampson county,2020-08-04,5.392052388271679e-21,4.898440324775111e-23,63531,1.507212407623167e-23,3.7680310190577825e-24
475855,NC,37163,sampson county,2020-08-05,5.42219663642414e-21,4.898440324775111e-23,63531,3.0144248152461084e-23,0.0
475856,NC,37163,sampson county,2020-08-06,5.474949070690951e-21,4.898440324775111e-23,63531,5.275243426681047e-23,0.0
475857,NC,37163,sampson county,2020-08-07,5.482485132729066e-21,5.2752434266808866e-23,63531,7.536062038115459e-24,3.768031019057759e-24
475858,NC,37163,sampson county,2020-08-08,5.652046528586665e-21,5.2752434266808866e-23,63531,1.6956139585759896e-22,0.0
475859,NC,37163,sampson county,2020-08-09,5.667118652662896e-21,5.2752434266808866e-23,63531,1.5072124076230918e-23,0.0
475860,NC,37163,sampson county,2020-08-10,5.667118652662896e-21,5.2752434266808866e-23,63531,0.0,0.0
475861,NC,37163,sampson county,2020-08-11,5.667118652662896e-21,5.652046528586664e-23,63531,0.0,3.768031019057771e-24
475862,NC,37163,sampson county,2020-08-12,5.667118652662896e-21,5.652046528586664e-23,63531,0.0,0.0
475863,NC,37163,sampson county,2020-08-13,5.667118652662896e-21,6.782455834303998e-23,63531,0.0,1.1304093057173341e-23
475864,NC,37163,sampson county,2020-08-14,5.667118652662896e-21,6.782455834303998e-23,63531,0.0,0.0
475865,NC,37163,sampson county,2020-08-15,5.689726838777244e-21,7.159258936209775e-23,63531,2.2608186114347882e-23,3.7680310190577766e-24
475866,NC,37163,sampson county,2020-08-16,5.701030931834416e-21,7.159258936209775e-23,63531,1.130409305717206e-23,0.0
475867,NC,37163,sampson county,2020-08-17,5.7161030559106476e-21,7.159258936209775e-23,63531,1.507212407623167e-23,0.0
475868,NC,37163,sampson county,2020-08-18,5.7161030559106476e-21,7.159258936209775e-23,63531,0.0,0.0
475869,NC,37163,sampson county,2020-08-19,5.7387112420249925e-21,7.159258936209775e-23,63531,2.2608186114344873e-23,0.0
475870,NC,37163,sampson county,2020-08-20,5.7688554901774565e-21,7.159258936209775e-23,63531,3.0144248152464093e-23,0.0
475871,NC,37163,sampson county,2020-08-21,5.806535800368034e-21,7.159258936209775e-23,63531,3.7680310190577296e-23,0.0
475872,NC,37163,sampson county,2020-08-22,5.821607924444266e-21,7.159258936209775e-23,63531,1.5072124076232423e-23,0.0
475873,NC,37163,sampson county,2020-08-23,5.844216110558611e-21,7.536062038115554e-23,63531,2.2608186114344873e-23,3.768031019057788e-24
475874,NC,37163,sampson county,2020-08-24,5.870592327692017e-21,7.536062038115554e-23,63531,2.6376217133405988e-23,0.0
475875,NC,37163,sampson county,2020-08-25,5.9007365758444775e-21,7.536062038115554e-23,63531,3.014424815246033e-23,0.0
475876,NC,37163,sampson county,2020-08-26,5.9308808239969415e-21,7.536062038115554e-23,63531,3.0144248152464093e-23,0.0
475877,NC,37163,sampson county,2020-08-27,5.979865227244692e-21,7.536062038115554e-23,63531,4.898440324775011e-23,0.0
475878,NC,37163,sampson county,2020-08-28,5.994937351320924e-21,7.536062038115554e-23,63531,1.5072124076232423e-23,0.0
475879,NC,37163,sampson county,2020-08-29,6.040153723549616e-21,7.912865140021332e-23,63531,4.5216372228692e-23,3.7680310190577766e-24
475880,NC,37163,sampson county,2020-08-30,6.055225847625846e-21,7.912865140021332e-23,63531,1.5072124076230166e-23,0.0
475881,NC,37163,sampson county,2020-08-31,6.062761909663962e-21,7.912865140021332e-23,63531,7.536062038115459e-24,0.0
475882,NC,37163,sampson county,2020-09-01,6.115514343930771e-21,7.912865140021332e-23,63531,5.2752434266808966e-23,0.0
475883,NC,37163,sampson county,2020-09-02,6.130586468007003e-21,7.912865140021332e-23,63531,1.5072124076232423e-23,0.0
475884,NC,37163,sampson county,2020-09-03,6.1531946541213495e-21,7.912865140021332e-23,63531,2.2608186114346377e-23,0.0
475885,NC,37163,sampson county,2020-09-04,6.1531946541213495e-21,7.912865140021332e-23,63531,0.0,0.0
475886,NC,37163,sampson county,2020-09-05,6.2511634606168504e-21,7.912865140021332e-23,63531,9.796880649550097e-23,0.0
475887,NC,37163,sampson county,2020-09-06,6.307683925902719e-21,7.912865140021332e-23,63531,5.652046528586858e-23,0.0
475888,NC,37163,sampson county,2020-09-07,6.3114519569217756e-21,7.912865140021332e-23,63531,3.768031019056601e-24,0.0
475889,NC,37163,sampson county,2020-09-08,6.326524080998008e-21,7.912865140021332e-23,63531,1.5072124076232423e-23,0.0
475890,NC,37163,sampson county,2020-09-09,6.3340601430361235e-21,8.289668241927108e-23,63531,7.536062038115459e-24,3.768031019057765e-24
475891,NC,37163,sampson county,2020-09-10,6.352900298131412e-21,8.289668241927108e-23,63531,1.8840155095288272e-23,0.0
475892,NC,37163,sampson county,2020-09-11,6.360436360169528e-21,8.289668241927108e-23,63531,7.536062038116211e-24,0.0
475893,NC,37163,sampson county,2020-09-12,6.386812577302932e-21,8.289668241927108e-23,63531,2.637621713340373e-23,0.0
475894,NC,37163,sampson county,2020-09-13,6.390580608321988e-21,8.289668241927108e-23,63531,3.768031019056601e-24,0.0
475895,NC,37163,sampson county,2020-09-14,6.409420763417278e-21,8.289668241927108e-23,63531,1.8840155095289776e-23,0.0
475897,NC,37165,scotland county,2020-01-23,0.0,0.0,34823,-6.409420763417278e-21,-8.289668241927108e-23
475898,NC,37165,scotland county,2020-01-24,0.0,0.0,34823,0.0,0.0
475899,NC,37165,scotland county,2020-01-25,0.0,0.0,34823,0.0,0.0
475900,NC,37165,scotland county,2020-01-26,0.0,0.0,34823,0.0,0.0
475901,NC,37165,scotland county,2020-01-27,0.0,0.0,34823,0.0,0.0
475902,NC,37165,scotland county,2020-01-28,0.0,0.0,34823,0.0,0.0
475903,NC,37165,scotland county,2020-01-29,0.0,0.0,34823,0.0,0.0
475904,NC,37165,scotland county,2020-01-30,0.0,0.0,34823,0.0,0.0
475905,NC,37165,scotland county,2020-01-31,0.0,0.0,34823,0.0,0.0
475906,NC,37165,scotland county,2020-02-01,0.0,0.0,34823,0.0,0.0
475907,NC,37165,scotland county,2020-02-02,0.0,0.0,34823,0.0,0.0
475908,NC,37165,scotland county,2020-02-03,0.0,0.0,34823,0.0,0.0
475909,NC,37165,scotland county,2020-02-04,0.0,0.0,34823,0.0,0.0
475910,NC,37165,scotland county,2020-02-05,0.0,0.0,34823,0.0,0.0
475911,NC,37165,scotland county,2020-02-06,0.0,0.0,34823,0.0,0.0
475912,NC,37165,scotland county,2020-02-07,0.0,0.0,34823,0.0,0.0
475913,NC,37165,scotland county,2020-02-08,0.0,0.0,34823,0.0,0.0
475914,NC,37165,scotland county,2020-02-09,0.0,0.0,34823,0.0,0.0
475915,NC,37165,scotland county,2020-02-10,0.0,0.0,34823,0.0,0.0
475916,NC,37165,scotland county,2020-02-11,0.0,0.0,34823,0.0,0.0
475917,NC,37165,scotland county,2020-02-12,0.0,0.0,34823,0.0,0.0
475918,NC,37165,scotland county,2020-02-13,0.0,0.0,34823,0.0,0.0
475919,NC,37165,scotland county,2020-02-14,0.0,0.0,34823,0.0,0.0
475920,NC,37165,scotland county,2020-02-15,0.0,0.0,34823,0.0,0.0
475921,NC,37165,scotland county,2020-02-16,0.0,0.0,34823,0.0,0.0
475922,NC,37165,scotland county,2020-02-17,0.0,0.0,34823,0.0,0.0
475923,NC,37165,scotland county,2020-02-18,0.0,0.0,34823,0.0,0.0
475924,NC,37165,scotland county,2020-02-19,0.0,0.0,34823,0.0,0.0
475925,NC,37165,scotland county,2020-02-20,0.0,0.0,34823,0.0,0.0
475926,NC,37165,scotland county,2020-02-21,0.0,0.0,34823,0.0,0.0
475927,NC,37165,scotland county,2020-02-22,0.0,0.0,34823,0.0,0.0
475928,NC,37165,scotland county,2020-02-23,0.0,0.0,34823,0.0,0.0
475929,NC,37165,scotland county,2020-02-24,0.0,0.0,34823,0.0,0.0
475930,NC,37165,scotland county,2020-02-25,0.0,0.0,34823,0.0,0.0
475931,NC,37165,scotland county,2020-02-26,0.0,0.0,34823,0.0,0.0
475932,NC,37165,scotland county,2020-02-27,0.0,0.0,34823,0.0,0.0
475933,NC,37165,scotland county,2020-02-28,0.0,0.0,34823,0.0,0.0
475934,NC,37165,scotland county,2020-02-29,0.0,0.0,34823,0.0,0.0
475935,NC,37165,scotland county,2020-03-01,0.0,0.0,34823,0.0,0.0
475936,NC,37165,scotland county,2020-03-02,0.0,0.0,34823,0.0,0.0
475937,NC,37165,scotland county,2020-03-03,0.0,0.0,34823,0.0,0.0
475938,NC,37165,scotland county,2020-03-04,0.0,0.0,34823,0.0,0.0
475939,NC,37165,scotland county,2020-03-05,0.0,0.0,34823,0.0,0.0
475940,NC,37165,scotland county,2020-03-06,0.0,0.0,34823,0.0,0.0
475941,NC,37165,scotland county,2020-03-07,0.0,0.0,34823,0.0,0.0
475942,NC,37165,scotland county,2020-03-08,0.0,0.0,34823,0.0,0.0
475943,NC,37165,scotland county,2020-03-09,0.0,0.0,34823,0.0,0.0
475944,NC,37165,scotland county,2020-03-10,0.0,0.0,34823,0.0,0.0
475945,NC,37165,scotland county,2020-03-11,0.0,0.0,34823,0.0,0.0
